jahr,stadtkreis,quartier,staatenkleingruppe,anzahl
2018,Oberwinterthur,Zinzikon,unbekannt,4
2018,Oberwinterthur,Zinzikon,Westeuropa,24
2017,Stadt,Altstadt,Afrika,27
2017,Stadt,Altstadt,Amerika,NA
2017,Stadt,Altstadt,Asien,NA
2017,Stadt,Altstadt,Australien und Ozeanien,NA
2017,Stadt,Altstadt,Bosnien u. Herzegowina,NA
2017,Stadt,Altstadt,Deutschland,117
2017,Stadt,Altstadt,Italien,45
2017,Stadt,Altstadt,Kosovo,NA
2017,Stadt,Altstadt,Mazedonien,NA
2017,Stadt,Altstadt,Nordeuropa,NA
2017,Stadt,Altstadt,Österreich,21
2017,Stadt,Altstadt,Osteuropa und Russland,NA
2017,Stadt,Altstadt,Portugal,NA
2017,Stadt,Altstadt,Schweiz,1686
2017,Stadt,Altstadt,Serbien,NA
2017,Stadt,Altstadt,Spanien,NA
2017,Stadt,Altstadt,Türkei,NA
2017,Stadt,Altstadt,übriges Mitteleuropa,NA
2017,Stadt,Altstadt,übriges Südosteuropa,NA
2017,Stadt,Altstadt,unbekannt,1
2017,Stadt,Altstadt,Westeuropa,34
2017,Veltheim,Blumenau,Afrika,58
2017,Veltheim,Blumenau,Amerika,42
2017,Veltheim,Blumenau,Asien,107
2017,Veltheim,Blumenau,Australien und Ozeanien,NA
2017,Veltheim,Blumenau,Bosnien u. Herzegowina,NA
2017,Veltheim,Blumenau,Deutschland,202
2017,Veltheim,Blumenau,Italien,147
2017,Veltheim,Blumenau,Kosovo,78
2017,Veltheim,Blumenau,Mazedonien,110
2017,Veltheim,Blumenau,Nordeuropa,NA
2017,Veltheim,Blumenau,Österreich,31
2017,Veltheim,Blumenau,Osteuropa und Russland,NA
2017,Veltheim,Blumenau,Portugal,59
2017,Veltheim,Blumenau,Schweiz,3341
2017,Veltheim,Blumenau,Serbien,45
2017,Veltheim,Blumenau,Spanien,44
2017,Veltheim,Blumenau,Türkei,48
2017,Veltheim,Blumenau,übriges Mitteleuropa,45
2017,Veltheim,Blumenau,übriges Südosteuropa,NA
2017,Veltheim,Blumenau,Westeuropa,46
2017,Stadt,Brühlberg,Afrika,NA
2017,Stadt,Brühlberg,Amerika,NA
2017,Stadt,Brühlberg,Asien,31
2017,Stadt,Brühlberg,Australien und Ozeanien,NA
2017,Stadt,Brühlberg,Bosnien u. Herzegowina,NA
2017,Stadt,Brühlberg,Deutschland,171
2017,Stadt,Brühlberg,Italien,64
2017,Stadt,Brühlberg,Kosovo,NA
2017,Stadt,Brühlberg,Mazedonien,35
2017,Stadt,Brühlberg,Nordeuropa,NA
2017,Stadt,Brühlberg,Österreich,NA
2017,Stadt,Brühlberg,Osteuropa und Russland,NA
2017,Stadt,Brühlberg,Portugal,21
2017,Stadt,Brühlberg,Schweiz,1756
2017,Stadt,Brühlberg,Serbien,NA
2017,Stadt,Brühlberg,Spanien,NA
2017,Stadt,Brühlberg,Türkei,NA
2017,Stadt,Brühlberg,übriges Mitteleuropa,27
2017,Stadt,Brühlberg,übriges Südosteuropa,NA
2017,Stadt,Brühlberg,Westeuropa,39
2017,Seen,Büelwiesen,Afrika,43
2017,Seen,Büelwiesen,Amerika,23
2017,Seen,Büelwiesen,Asien,75
2017,Seen,Büelwiesen,Bosnien u. Herzegowina,NA
2017,Seen,Büelwiesen,Deutschland,120
2017,Seen,Büelwiesen,Italien,182
2017,Seen,Büelwiesen,Kosovo,62
2017,Seen,Büelwiesen,Mazedonien,55
2017,Seen,Büelwiesen,Nordeuropa,NA
2017,Seen,Büelwiesen,Österreich,21
2017,Seen,Büelwiesen,Osteuropa und Russland,NA
2017,Seen,Büelwiesen,Portugal,35
2017,Seen,Büelwiesen,Schweiz,2146
2017,Seen,Büelwiesen,Serbien,38
2017,Seen,Büelwiesen,Spanien,NA
2017,Seen,Büelwiesen,Türkei,65
2017,Seen,Büelwiesen,übriges Mitteleuropa,34
2017,Seen,Büelwiesen,übriges Südosteuropa,NA
2017,Seen,Büelwiesen,unbekannt,1
2017,Seen,Büelwiesen,Westeuropa,NA
2017,Töss,Dättnau,Afrika,NA
2017,Töss,Dättnau,Amerika,NA
2017,Töss,Dättnau,Asien,57
2017,Töss,Dättnau,Bosnien u. Herzegowina,NA
2017,Töss,Dättnau,Deutschland,163
2017,Töss,Dättnau,Italien,179
2017,Töss,Dättnau,Kosovo,80
2017,Töss,Dättnau,Mazedonien,128
2017,Töss,Dättnau,Nordeuropa,NA
2017,Töss,Dättnau,Österreich,NA
2017,Töss,Dättnau,Osteuropa und Russland,NA
2017,Töss,Dättnau,Portugal,24
2017,Töss,Dättnau,Schweiz,2561
2017,Töss,Dättnau,Serbien,37
2017,Töss,Dättnau,Spanien,NA
2017,Töss,Dättnau,Türkei,94
2017,Töss,Dättnau,übriges Mitteleuropa,46
2017,Töss,Dättnau,übriges Südosteuropa,NA
2017,Töss,Dättnau,Westeuropa,NA
2017,Mattenbach,Deutweg,Afrika,132
2017,Mattenbach,Deutweg,Amerika,56
2017,Mattenbach,Deutweg,Asien,198
2017,Mattenbach,Deutweg,Bosnien u. Herzegowina,21
2017,Mattenbach,Deutweg,Deutschland,273
2017,Mattenbach,Deutweg,Italien,193
2017,Mattenbach,Deutweg,Kosovo,39
2017,Mattenbach,Deutweg,Mazedonien,98
2017,Mattenbach,Deutweg,Nordeuropa,23
2017,Mattenbach,Deutweg,Österreich,49
2017,Mattenbach,Deutweg,Osteuropa und Russland,NA
2017,Mattenbach,Deutweg,Portugal,61
2017,Mattenbach,Deutweg,Schweiz,5361
2017,Mattenbach,Deutweg,Serbien,49
2017,Mattenbach,Deutweg,Spanien,47
2017,Mattenbach,Deutweg,Türkei,93
2017,Mattenbach,Deutweg,übriges Mitteleuropa,65
2017,Mattenbach,Deutweg,übriges Südosteuropa,21
2017,Mattenbach,Deutweg,unbekannt,7
2017,Mattenbach,Deutweg,Westeuropa,71
2017,Töss,Eichliacker,Afrika,70
2017,Töss,Eichliacker,Amerika,31
2017,Töss,Eichliacker,Asien,100
2017,Töss,Eichliacker,Bosnien u. Herzegowina,22
2017,Töss,Eichliacker,Deutschland,175
2017,Töss,Eichliacker,Italien,217
2017,Töss,Eichliacker,Kosovo,72
2017,Töss,Eichliacker,Mazedonien,158
2017,Töss,Eichliacker,Nordeuropa,NA
2017,Töss,Eichliacker,Österreich,46
2017,Töss,Eichliacker,Osteuropa und Russland,NA
2017,Töss,Eichliacker,Portugal,50
2017,Töss,Eichliacker,Schweiz,2670
2017,Töss,Eichliacker,Serbien,82
2017,Töss,Eichliacker,Spanien,28
2017,Töss,Eichliacker,Türkei,171
2017,Töss,Eichliacker,übriges Mitteleuropa,68
2017,Töss,Eichliacker,übriges Südosteuropa,28
2017,Töss,Eichliacker,unbekannt,1
2017,Töss,Eichliacker,Westeuropa,29
2017,Seen,Eidberg,Deutschland,NA
2017,Seen,Eidberg,Italien,NA
2017,Seen,Eidberg,Schweiz,158
2017,Seen,Eidberg,übriges Südosteuropa,NA
2017,Mattenbach,Endliker,Afrika,32
2017,Mattenbach,Endliker,Amerika,NA
2017,Mattenbach,Endliker,Asien,36
2017,Mattenbach,Endliker,Bosnien u. Herzegowina,NA
2017,Mattenbach,Endliker,Deutschland,67
2017,Mattenbach,Endliker,Italien,127
2017,Mattenbach,Endliker,Kosovo,71
2017,Mattenbach,Endliker,Mazedonien,30
2017,Mattenbach,Endliker,Nordeuropa,NA
2017,Mattenbach,Endliker,Österreich,NA
2017,Mattenbach,Endliker,Osteuropa und Russland,NA
2017,Mattenbach,Endliker,Portugal,21
2017,Mattenbach,Endliker,Schweiz,1630
2017,Mattenbach,Endliker,Serbien,39
2017,Mattenbach,Endliker,Spanien,NA
2017,Mattenbach,Endliker,Türkei,56
2017,Mattenbach,Endliker,übriges Mitteleuropa,37
2017,Mattenbach,Endliker,übriges Südosteuropa,NA
2017,Mattenbach,Endliker,unbekannt,1
2017,Mattenbach,Endliker,Westeuropa,NA
2017,Seen,Ganzenbühl,Afrika,36
2017,Seen,Ganzenbühl,Amerika,NA
2017,Seen,Ganzenbühl,Asien,30
2017,Seen,Ganzenbühl,Australien und Ozeanien,NA
2017,Seen,Ganzenbühl,Bosnien u. Herzegowina,NA
2017,Seen,Ganzenbühl,Deutschland,147
2017,Seen,Ganzenbühl,Italien,163
2017,Seen,Ganzenbühl,Kosovo,34
2017,Seen,Ganzenbühl,Mazedonien,38
2017,Seen,Ganzenbühl,Nordeuropa,NA
2017,Seen,Ganzenbühl,Österreich,NA
2017,Seen,Ganzenbühl,Osteuropa und Russland,NA
2017,Seen,Ganzenbühl,Portugal,NA
2017,Seen,Ganzenbühl,Schweiz,2307
2017,Seen,Ganzenbühl,Serbien,NA
2017,Seen,Ganzenbühl,Spanien,NA
2017,Seen,Ganzenbühl,Türkei,31
2017,Seen,Ganzenbühl,übriges Mitteleuropa,36
2017,Seen,Ganzenbühl,übriges Südosteuropa,NA
2017,Seen,Ganzenbühl,Westeuropa,NA
2017,Seen,Gotzenwil,Amerika,NA
2017,Seen,Gotzenwil,Australien und Ozeanien,NA
2017,Seen,Gotzenwil,Deutschland,NA
2017,Seen,Gotzenwil,Italien,NA
2017,Seen,Gotzenwil,Kosovo,NA
2017,Seen,Gotzenwil,Österreich,NA
2017,Seen,Gotzenwil,Osteuropa und Russland,NA
2017,Seen,Gotzenwil,Schweiz,629
2017,Seen,Gotzenwil,Spanien,NA
2017,Seen,Gotzenwil,übriges Mitteleuropa,NA
2017,Seen,Gotzenwil,übriges Südosteuropa,NA
2017,Seen,Gotzenwil,Westeuropa,NA
2017,Oberwinterthur,Grüze,Afrika,55
2017,Oberwinterthur,Grüze,Amerika,23
2017,Oberwinterthur,Grüze,Asien,109
2017,Oberwinterthur,Grüze,Bosnien u. Herzegowina,NA
2017,Oberwinterthur,Grüze,Deutschland,162
2017,Oberwinterthur,Grüze,Italien,102
2017,Oberwinterthur,Grüze,Kosovo,24
2017,Oberwinterthur,Grüze,Mazedonien,NA
2017,Oberwinterthur,Grüze,Nordeuropa,NA
2017,Oberwinterthur,Grüze,Österreich,NA
2017,Oberwinterthur,Grüze,Osteuropa und Russland,NA
2017,Oberwinterthur,Grüze,Portugal,NA
2017,Oberwinterthur,Grüze,Schweiz,1594
2017,Oberwinterthur,Grüze,Serbien,NA
2017,Oberwinterthur,Grüze,Spanien,NA
2017,Oberwinterthur,Grüze,Türkei,23
2017,Oberwinterthur,Grüze,übriges Mitteleuropa,31
2017,Oberwinterthur,Grüze,übriges Südosteuropa,NA
2017,Oberwinterthur,Grüze,unbekannt,1
2017,Oberwinterthur,Grüze,Westeuropa,31
2017,Oberwinterthur,Guggenbühl,Afrika,176
2017,Oberwinterthur,Guggenbühl,Amerika,46
2017,Oberwinterthur,Guggenbühl,Asien,165
2017,Oberwinterthur,Guggenbühl,Bosnien u. Herzegowina,34
2017,Oberwinterthur,Guggenbühl,Deutschland,164
2017,Oberwinterthur,Guggenbühl,Italien,324
2017,Oberwinterthur,Guggenbühl,Kosovo,114
2017,Oberwinterthur,Guggenbühl,Mazedonien,252
2017,Oberwinterthur,Guggenbühl,Nordeuropa,NA
2017,Oberwinterthur,Guggenbühl,Österreich,38
2017,Oberwinterthur,Guggenbühl,Osteuropa und Russland,NA
2017,Oberwinterthur,Guggenbühl,Portugal,114
2017,Oberwinterthur,Guggenbühl,Schweiz,3892
2017,Oberwinterthur,Guggenbühl,Serbien,135
2017,Oberwinterthur,Guggenbühl,Spanien,33
2017,Oberwinterthur,Guggenbühl,Türkei,178
2017,Oberwinterthur,Guggenbühl,übriges Mitteleuropa,114
2017,Oberwinterthur,Guggenbühl,übriges Südosteuropa,NA
2017,Oberwinterthur,Guggenbühl,unbekannt,6
2017,Oberwinterthur,Guggenbühl,Westeuropa,30
2017,Mattenbach,Gutschick,Afrika,43
2017,Mattenbach,Gutschick,Amerika,27
2017,Mattenbach,Gutschick,Asien,68
2017,Mattenbach,Gutschick,Australien und Ozeanien,NA
2017,Mattenbach,Gutschick,Bosnien u. Herzegowina,NA
2017,Mattenbach,Gutschick,Deutschland,87
2017,Mattenbach,Gutschick,Italien,193
2017,Mattenbach,Gutschick,Kosovo,68
2017,Mattenbach,Gutschick,Mazedonien,103
2017,Mattenbach,Gutschick,Nordeuropa,NA
2017,Mattenbach,Gutschick,Österreich,35
2017,Mattenbach,Gutschick,Osteuropa und Russland,NA
2017,Mattenbach,Gutschick,Portugal,34
2017,Mattenbach,Gutschick,Schweiz,2038
2017,Mattenbach,Gutschick,Serbien,82
2017,Mattenbach,Gutschick,Spanien,28
2017,Mattenbach,Gutschick,Türkei,186
2017,Mattenbach,Gutschick,übriges Mitteleuropa,60
2017,Mattenbach,Gutschick,übriges Südosteuropa,NA
2017,Mattenbach,Gutschick,unbekannt,3
2017,Mattenbach,Gutschick,Westeuropa,NA
2017,Wülflingen,Hardau,Afrika,NA
2017,Wülflingen,Hardau,Amerika,NA
2017,Wülflingen,Hardau,Asien,NA
2017,Wülflingen,Hardau,Deutschland,NA
2017,Wülflingen,Hardau,Italien,NA
2017,Wülflingen,Hardau,Österreich,NA
2017,Wülflingen,Hardau,Schweiz,295
2017,Wülflingen,Hardau,Spanien,NA
2017,Wülflingen,Hardau,übriges Mitteleuropa,NA
2017,Wülflingen,Hardau,Westeuropa,NA
2017,Wülflingen,Härti,Afrika,50
2017,Wülflingen,Härti,Amerika,46
2017,Wülflingen,Härti,Asien,74
2017,Wülflingen,Härti,Australien und Ozeanien,NA
2017,Wülflingen,Härti,Bosnien u. Herzegowina,21
2017,Wülflingen,Härti,Deutschland,137
2017,Wülflingen,Härti,Italien,187
2017,Wülflingen,Härti,Kosovo,111
2017,Wülflingen,Härti,Mazedonien,96
2017,Wülflingen,Härti,Nordeuropa,NA
2017,Wülflingen,Härti,Österreich,24
2017,Wülflingen,Härti,Osteuropa und Russland,NA
2017,Wülflingen,Härti,Portugal,60
2017,Wülflingen,Härti,Schweiz,2416
2017,Wülflingen,Härti,Serbien,70
2017,Wülflingen,Härti,Spanien,47
2017,Wülflingen,Härti,Türkei,59
2017,Wülflingen,Härti,übriges Mitteleuropa,68
2017,Wülflingen,Härti,übriges Südosteuropa,NA
2017,Wülflingen,Härti,unbekannt,1
2017,Wülflingen,Härti,Westeuropa,25
2017,Oberwinterthur,Hegi,Afrika,NA
2017,Oberwinterthur,Hegi,Amerika,24
2017,Oberwinterthur,Hegi,Asien,63
2017,Oberwinterthur,Hegi,Bosnien u. Herzegowina,NA
2017,Oberwinterthur,Hegi,Deutschland,183
2017,Oberwinterthur,Hegi,Italien,137
2017,Oberwinterthur,Hegi,Kosovo,24
2017,Oberwinterthur,Hegi,Mazedonien,43
2017,Oberwinterthur,Hegi,Nordeuropa,NA
2017,Oberwinterthur,Hegi,Österreich,32
2017,Oberwinterthur,Hegi,Osteuropa und Russland,NA
2017,Oberwinterthur,Hegi,Portugal,NA
2017,Oberwinterthur,Hegi,Schweiz,2599
2017,Oberwinterthur,Hegi,Serbien,NA
2017,Oberwinterthur,Hegi,Spanien,NA
2017,Oberwinterthur,Hegi,Türkei,30
2017,Oberwinterthur,Hegi,übriges Mitteleuropa,54
2017,Oberwinterthur,Hegi,übriges Südosteuropa,NA
2017,Oberwinterthur,Hegi,Westeuropa,NA
2017,Oberwinterthur,Hegmatten,Afrika,46
2017,Oberwinterthur,Hegmatten,Amerika,NA
2017,Oberwinterthur,Hegmatten,Asien,45
2017,Oberwinterthur,Hegmatten,Bosnien u. Herzegowina,NA
2017,Oberwinterthur,Hegmatten,Deutschland,107
2017,Oberwinterthur,Hegmatten,Italien,80
2017,Oberwinterthur,Hegmatten,Kosovo,NA
2017,Oberwinterthur,Hegmatten,Mazedonien,44
2017,Oberwinterthur,Hegmatten,Nordeuropa,NA
2017,Oberwinterthur,Hegmatten,Österreich,NA
2017,Oberwinterthur,Hegmatten,Osteuropa und Russland,NA
2017,Oberwinterthur,Hegmatten,Portugal,NA
2017,Oberwinterthur,Hegmatten,Schweiz,1346
2017,Oberwinterthur,Hegmatten,Serbien,30
2017,Oberwinterthur,Hegmatten,Spanien,NA
2017,Oberwinterthur,Hegmatten,Türkei,NA
2017,Oberwinterthur,Hegmatten,übriges Mitteleuropa,25
2017,Oberwinterthur,Hegmatten,übriges Südosteuropa,NA
2017,Oberwinterthur,Hegmatten,Westeuropa,28
2017,Stadt,Heiligberg,Afrika,NA
2017,Stadt,Heiligberg,Amerika,26
2017,Stadt,Heiligberg,Asien,47
2017,Stadt,Heiligberg,Australien und Ozeanien,NA
2017,Stadt,Heiligberg,Bosnien u. Herzegowina,NA
2017,Stadt,Heiligberg,Deutschland,187
2017,Stadt,Heiligberg,Italien,67
2017,Stadt,Heiligberg,Kosovo,NA
2017,Stadt,Heiligberg,Mazedonien,NA
2017,Stadt,Heiligberg,Nordeuropa,NA
2017,Stadt,Heiligberg,Österreich,32
2017,Stadt,Heiligberg,Osteuropa und Russland,NA
2017,Stadt,Heiligberg,Portugal,22
2017,Stadt,Heiligberg,Schweiz,2794
2017,Stadt,Heiligberg,Serbien,NA
2017,Stadt,Heiligberg,Spanien,NA
2017,Stadt,Heiligberg,Türkei,NA
2017,Stadt,Heiligberg,übriges Mitteleuropa,33
2017,Stadt,Heiligberg,übriges Südosteuropa,NA
2017,Stadt,Heiligberg,Westeuropa,22
2017,Seen,Iberg,Amerika,NA
2017,Seen,Iberg,Asien,NA
2017,Seen,Iberg,Bosnien u. Herzegowina,NA
2017,Seen,Iberg,Deutschland,32
2017,Seen,Iberg,Italien,37
2017,Seen,Iberg,Kosovo,NA
2017,Seen,Iberg,Mazedonien,NA
2017,Seen,Iberg,Nordeuropa,NA
2017,Seen,Iberg,Österreich,NA
2017,Seen,Iberg,Portugal,NA
2017,Seen,Iberg,Schweiz,991
2017,Seen,Iberg,Türkei,NA
2017,Seen,Iberg,übriges Mitteleuropa,NA
2017,Seen,Iberg,Westeuropa,NA
2017,Stadt,Lind,Afrika,49
2017,Stadt,Lind,Amerika,30
2017,Stadt,Lind,Asien,82
2017,Stadt,Lind,Australien und Ozeanien,NA
2017,Stadt,Lind,Bosnien u. Herzegowina,NA
2017,Stadt,Lind,Deutschland,353
2017,Stadt,Lind,Italien,114
2017,Stadt,Lind,Kosovo,33
2017,Stadt,Lind,Mazedonien,42
2017,Stadt,Lind,Nordeuropa,24
2017,Stadt,Lind,Österreich,40
2017,Stadt,Lind,Osteuropa und Russland,NA
2017,Stadt,Lind,Portugal,NA
2017,Stadt,Lind,Schweiz,4544
2017,Stadt,Lind,Serbien,43
2017,Stadt,Lind,Spanien,25
2017,Stadt,Lind,Türkei,40
2017,Stadt,Lind,übriges Mitteleuropa,48
2017,Stadt,Lind,übriges Südosteuropa,NA
2017,Stadt,Lind,unbekannt,1
2017,Stadt,Lind,Westeuropa,71
2017,Wülflingen,Lindenplatz,Afrika,54
2017,Wülflingen,Lindenplatz,Amerika,25
2017,Wülflingen,Lindenplatz,Asien,71
2017,Wülflingen,Lindenplatz,Australien und Ozeanien,NA
2017,Wülflingen,Lindenplatz,Bosnien u. Herzegowina,NA
2017,Wülflingen,Lindenplatz,Deutschland,95
2017,Wülflingen,Lindenplatz,Italien,144
2017,Wülflingen,Lindenplatz,Kosovo,51
2017,Wülflingen,Lindenplatz,Mazedonien,47
2017,Wülflingen,Lindenplatz,Nordeuropa,NA
2017,Wülflingen,Lindenplatz,Österreich,NA
2017,Wülflingen,Lindenplatz,Osteuropa und Russland,NA
2017,Wülflingen,Lindenplatz,Portugal,46
2017,Wülflingen,Lindenplatz,Schweiz,1990
2017,Wülflingen,Lindenplatz,Serbien,52
2017,Wülflingen,Lindenplatz,Spanien,25
2017,Wülflingen,Lindenplatz,Türkei,25
2017,Wülflingen,Lindenplatz,übriges Mitteleuropa,34
2017,Wülflingen,Lindenplatz,übriges Südosteuropa,NA
2017,Wülflingen,Lindenplatz,unbekannt,2
2017,Wülflingen,Lindenplatz,Westeuropa,NA
2017,Wülflingen,Neuburg,Deutschland,NA
2017,Wülflingen,Neuburg,Schweiz,166
2017,Wülflingen,Neuburg,übriges Mitteleuropa,NA
2017,Stadt,Neuwiesen,Afrika,53
2017,Stadt,Neuwiesen,Amerika,37
2017,Stadt,Neuwiesen,Asien,92
2017,Stadt,Neuwiesen,Australien und Ozeanien,NA
2017,Stadt,Neuwiesen,Bosnien u. Herzegowina,NA
2017,Stadt,Neuwiesen,Deutschland,237
2017,Stadt,Neuwiesen,Italien,102
2017,Stadt,Neuwiesen,Kosovo,32
2017,Stadt,Neuwiesen,Mazedonien,25
2017,Stadt,Neuwiesen,Nordeuropa,NA
2017,Stadt,Neuwiesen,Österreich,34
2017,Stadt,Neuwiesen,Osteuropa und Russland,NA
2017,Stadt,Neuwiesen,Portugal,31
2017,Stadt,Neuwiesen,Schweiz,3066
2017,Stadt,Neuwiesen,Serbien,45
2017,Stadt,Neuwiesen,Spanien,26
2017,Stadt,Neuwiesen,Türkei,NA
2017,Stadt,Neuwiesen,übriges Mitteleuropa,39
2017,Stadt,Neuwiesen,übriges Südosteuropa,NA
2017,Stadt,Neuwiesen,unbekannt,4
2017,Stadt,Neuwiesen,Westeuropa,69
2017,Wülflingen,Niederfeld,Afrika,21
2017,Wülflingen,Niederfeld,Amerika,NA
2017,Wülflingen,Niederfeld,Asien,34
2017,Wülflingen,Niederfeld,Australien und Ozeanien,NA
2017,Wülflingen,Niederfeld,Bosnien u. Herzegowina,NA
2017,Wülflingen,Niederfeld,Deutschland,110
2017,Wülflingen,Niederfeld,Italien,95
2017,Wülflingen,Niederfeld,Kosovo,29
2017,Wülflingen,Niederfeld,Mazedonien,NA
2017,Wülflingen,Niederfeld,Nordeuropa,NA
2017,Wülflingen,Niederfeld,Österreich,NA
2017,Wülflingen,Niederfeld,Osteuropa und Russland,NA
2017,Wülflingen,Niederfeld,Portugal,NA
2017,Wülflingen,Niederfeld,Schweiz,1619
2017,Wülflingen,Niederfeld,Serbien,NA
2017,Wülflingen,Niederfeld,Spanien,NA
2017,Wülflingen,Niederfeld,Türkei,30
2017,Wülflingen,Niederfeld,übriges Mitteleuropa,27
2017,Wülflingen,Niederfeld,übriges Südosteuropa,NA
2017,Wülflingen,Niederfeld,Westeuropa,NA
2017,Wülflingen,Oberfeld,Afrika,100
2017,Wülflingen,Oberfeld,Amerika,53
2017,Wülflingen,Oberfeld,Asien,117
2017,Wülflingen,Oberfeld,Australien und Ozeanien,NA
2017,Wülflingen,Oberfeld,Bosnien u. Herzegowina,21
2017,Wülflingen,Oberfeld,Deutschland,265
2017,Wülflingen,Oberfeld,Italien,310
2017,Wülflingen,Oberfeld,Kosovo,96
2017,Wülflingen,Oberfeld,Mazedonien,79
2017,Wülflingen,Oberfeld,Nordeuropa,24
2017,Wülflingen,Oberfeld,Österreich,36
2017,Wülflingen,Oberfeld,Osteuropa und Russland,NA
2017,Wülflingen,Oberfeld,Portugal,81
2017,Wülflingen,Oberfeld,Schweiz,3838
2017,Wülflingen,Oberfeld,Serbien,65
2017,Wülflingen,Oberfeld,Spanien,42
2017,Wülflingen,Oberfeld,Türkei,106
2017,Wülflingen,Oberfeld,übriges Mitteleuropa,78
2017,Wülflingen,Oberfeld,übriges Südosteuropa,36
2017,Wülflingen,Oberfeld,unbekannt,12
2017,Wülflingen,Oberfeld,Westeuropa,33
2017,Seen,Oberseen,Afrika,NA
2017,Seen,Oberseen,Amerika,NA
2017,Seen,Oberseen,Asien,23
2017,Seen,Oberseen,Deutschland,86
2017,Seen,Oberseen,Italien,42
2017,Seen,Oberseen,Kosovo,NA
2017,Seen,Oberseen,Mazedonien,NA
2017,Seen,Oberseen,Nordeuropa,NA
2017,Seen,Oberseen,Österreich,NA
2017,Seen,Oberseen,Osteuropa und Russland,NA
2017,Seen,Oberseen,Schweiz,2096
2017,Seen,Oberseen,Serbien,NA
2017,Seen,Oberseen,Spanien,NA
2017,Seen,Oberseen,Türkei,33
2017,Seen,Oberseen,übriges Mitteleuropa,NA
2017,Seen,Oberseen,übriges Südosteuropa,NA
2017,Seen,Oberseen,unbekannt,1
2017,Seen,Oberseen,Westeuropa,NA
2017,Oberwinterthur,Reutlingen,Afrika,NA
2017,Oberwinterthur,Reutlingen,Asien,NA
2017,Oberwinterthur,Reutlingen,Bosnien u. Herzegowina,NA
2017,Oberwinterthur,Reutlingen,Deutschland,NA
2017,Oberwinterthur,Reutlingen,Italien,NA
2017,Oberwinterthur,Reutlingen,Österreich,NA
2017,Oberwinterthur,Reutlingen,Portugal,NA
2017,Oberwinterthur,Reutlingen,Schweiz,347
2017,Oberwinterthur,Reutlingen,Spanien,NA
2017,Oberwinterthur,Reutlingen,übriges Mitteleuropa,NA
2017,Oberwinterthur,Reutlingen,Westeuropa,NA
2017,Oberwinterthur,Ricketwil,Deutschland,NA
2017,Oberwinterthur,Ricketwil,Italien,NA
2017,Oberwinterthur,Ricketwil,Portugal,NA
2017,Oberwinterthur,Ricketwil,Schweiz,83
2017,Veltheim,Rosenberg,Afrika,49
2017,Veltheim,Rosenberg,Amerika,23
2017,Veltheim,Rosenberg,Asien,69
2017,Veltheim,Rosenberg,Bosnien u. Herzegowina,NA
2017,Veltheim,Rosenberg,Deutschland,250
2017,Veltheim,Rosenberg,Italien,126
2017,Veltheim,Rosenberg,Kosovo,37
2017,Veltheim,Rosenberg,Mazedonien,46
2017,Veltheim,Rosenberg,Nordeuropa,NA
2017,Veltheim,Rosenberg,Österreich,27
2017,Veltheim,Rosenberg,Osteuropa und Russland,NA
2017,Veltheim,Rosenberg,Portugal,61
2017,Veltheim,Rosenberg,Schweiz,4688
2017,Veltheim,Rosenberg,Serbien,77
2017,Veltheim,Rosenberg,Spanien,25
2017,Veltheim,Rosenberg,Türkei,41
2017,Veltheim,Rosenberg,übriges Mitteleuropa,27
2017,Veltheim,Rosenberg,übriges Südosteuropa,NA
2017,Veltheim,Rosenberg,unbekannt,1
2017,Veltheim,Rosenberg,Westeuropa,38
2017,Töss,Rossberg,Amerika,NA
2017,Töss,Rossberg,Deutschland,NA
2017,Töss,Rossberg,Italien,NA
2017,Töss,Rossberg,Österreich,NA
2017,Töss,Rossberg,Osteuropa und Russland,NA
2017,Töss,Rossberg,Portugal,NA
2017,Töss,Rossberg,Schweiz,NA
2017,Töss,Rossberg,übriges Südosteuropa,NA
2017,Töss,Rossberg,Westeuropa,NA
2017,Töss,Schlosstal,Afrika,53
2017,Töss,Schlosstal,Amerika,38
2017,Töss,Schlosstal,Asien,90
2017,Töss,Schlosstal,Australien und Ozeanien,NA
2017,Töss,Schlosstal,Bosnien u. Herzegowina,NA
2017,Töss,Schlosstal,Deutschland,115
2017,Töss,Schlosstal,Italien,202
2017,Töss,Schlosstal,Kosovo,78
2017,Töss,Schlosstal,Mazedonien,149
2017,Töss,Schlosstal,Nordeuropa,NA
2017,Töss,Schlosstal,Österreich,26
2017,Töss,Schlosstal,Osteuropa und Russland,NA
2017,Töss,Schlosstal,Portugal,31
2017,Töss,Schlosstal,Schweiz,2304
2017,Töss,Schlosstal,Serbien,75
2017,Töss,Schlosstal,Spanien,NA
2017,Töss,Schlosstal,Türkei,95
2017,Töss,Schlosstal,übriges Mitteleuropa,62
2017,Töss,Schlosstal,übriges Südosteuropa,22
2017,Töss,Schlosstal,unbekannt,1
2017,Töss,Schlosstal,Westeuropa,NA
2017,Seen,Sennhof,Afrika,36
2017,Seen,Sennhof,Amerika,NA
2017,Seen,Sennhof,Asien,NA
2017,Seen,Sennhof,Bosnien u. Herzegowina,NA
2017,Seen,Sennhof,Deutschland,66
2017,Seen,Sennhof,Italien,70
2017,Seen,Sennhof,Kosovo,24
2017,Seen,Sennhof,Mazedonien,120
2017,Seen,Sennhof,Nordeuropa,NA
2017,Seen,Sennhof,Österreich,NA
